PetID,State,State_GPD,State_population,State_density,len_description
61afb7281,Selangor,339757,6518500,804,587
886e903a4,Selangor,339757,6518500,804,262
4be1b15fb,Selangor,339757,6518500,804,254
990eec1b0,Selangor,339757,6518500,804,366
0644da7d9,Selangor,339757,6518500,804,108
ea853814a,Selangor,339757,6518500,804,189
18c45e502,Selangor,339757,6518500,804,399
850b0f686,Selangor,339757,6518500,804,111
2614882d1,Selangor,339757,6518500,804,617
dd55841d4,Selangor,339757,6518500,804,208
ad002785c,Selangor,339757,6518500,804,102
4e4ceb08b,Selangor,339757,6518500,804,382
6d945f8ec,Selangor,339757,6518500,804,76
ef7ffcc3e,Selangor,339757,6518500,804,208
310b5199f,Selangor,339757,6518500,804,69
f7a134121,Selangor,339757,6518500,804,424
b40ce1b96,Selangor,339757,6518500,804,658
bd3087edf,Selangor,339757,6518500,804,741
19d8b1d8e,Selangor,339757,6518500,804,1085
d687c7171,Selangor,339757,6518500,804,1995
6261c9966,Selangor,339757,6518500,804,641
086ed2122,Selangor,339757,6518500,804,51
5df99d229,Selangor,339757,6518500,804,121
2acf3fdce,Selangor,339757,6518500,804,153
2107c9788,Selangor,339757,6518500,804,471
f22f3578c,Selangor,339757,6518500,804,113
6314ae1c4,Selangor,339757,6518500,804,369
a7f58a6e4,Selangor,339757,6518500,804,425
b1239feb4,Selangor,339757,6518500,804,246
75f3eb3f8,Selangor,339757,6518500,804,534
f7554df6d,Selangor,339757,6518500,804,82
9d76ed82f,Selangor,339757,6518500,804,200
ff9d8cb25,Selangor,339757,6518500,804,697
f4821de20,Selangor,339757,6518500,804,535
95ee4775c,Selangor,339757,6518500,804,114
8d32f11b0,Selangor,339757,6518500,804,513
78b07d4e0,Selangor,339757,6518500,804,75
e7a74fca8,Selangor,339757,6518500,804,12
7ca780c35,Selangor,339757,6518500,804,221
4e7a22c99,Selangor,339757,6518500,804,99
69c8c9463,Selangor,339757,6518500,804,1592
227580301,Selangor,339757,6518500,804,417
00648f96f,Selangor,339757,6518500,804,159
e1cd37f6c,Selangor,339757,6518500,804,12
f3367a65d,Selangor,339757,6518500,804,12
fa7c7d1be,Selangor,339757,6518500,804,12
48553ec94,Selangor,339757,6518500,804,1171
b16c55a91,Selangor,339757,6518500,804,161
427343625,Selangor,339757,6518500,804,12
5360d72a3,Selangor,339757,6518500,804,12
c0545b660,Selangor,339757,6518500,804,38
0af142ee3,Selangor,339757,6518500,804,76
466862270,Selangor,339757,6518500,804,845
8a420e638,Selangor,339757,6518500,804,78
3e463e29e,Selangor,339757,6518500,804,572
b660cb310,Selangor,339757,6518500,804,239
2d584af81,Selangor,339757,6518500,804,494
bd9d521c5,Selangor,339757,6518500,804,237
047514286,Selangor,339757,6518500,804,919
2836c44dc,Selangor,339757,6518500,804,12
7efce4735,Selangor,339757,6518500,804,160
ded3b183c,Selangor,339757,6518500,804,12
c4dc1e8fe,Selangor,339757,6518500,804,1017
4dc593f4e,Selangor,339757,6518500,804,158
9ca5f1891,Selangor,339757,6518500,804,438
1e4b7018a,Selangor,339757,6518500,804,12
2c5b817a7,Selangor,339757,6518500,804,653
76017363e,Selangor,339757,6518500,804,20
055825f1c,Selangor,339757,6518500,804,12
ac6adc2e4,Selangor,339757,6518500,804,12
843738a2a,Selangor,339757,6518500,804,14
ba7d1a755,Selangor,339757,6518500,804,135
85d242c14,Selangor,339757,6518500,804,12
3c155e05c,Selangor,339757,6518500,804,12
2f3bed708,Selangor,339757,6518500,804,290
a3449e0d0,Selangor,339757,6518500,804,199
332ae5ab2,Selangor,339757,6518500,804,438
300c91d3a,Selangor,339757,6518500,804,12
4fac67d06,Selangor,339757,6518500,804,12
6460390c0,Selangor,339757,6518500,804,12
608a58c8e,Selangor,339757,6518500,804,12
02c40b53c,Selangor,339757,6518500,804,12
072ae6d9e,Selangor,339757,6518500,804,223
30ca259ed,Selangor,339757,6518500,804,283
35cc85250,Selangor,339757,6518500,804,323
c66f97de2,Selangor,339757,6518500,804,145
0c2549da5,Selangor,339757,6518500,804,450
51398fac1,Selangor,339757,6518500,804,451
e58bebf13,Selangor,339757,6518500,804,618
8b636912d,Selangor,339757,6518500,804,395
548df7912,Selangor,339757,6518500,804,260
923a58e31,Selangor,339757,6518500,804,1636
30764a1fa,Selangor,339757,6518500,804,175
4a27c67eb,Selangor,339757,6518500,804,134
d8727d356,Selangor,339757,6518500,804,244
5188ce75b,Selangor,339757,6518500,804,291
f220ae6cd,Selangor,339757,6518500,804,380
204a3b926,Selangor,339757,6518500,804,477
021c24928,Selangor,339757,6518500,804,119
69f986aaf,Selangor,339757,6518500,804,122
19f38a3f0,Selangor,339757,6518500,804,285
52238d3bf,Selangor,339757,6518500,804,82
cf51903db,Selangor,339757,6518500,804,374
adbce8472,Selangor,339757,6518500,804,79
200a0df49,Selangor,339757,6518500,804,19
ee8518e4c,Selangor,339757,6518500,804,1788
e2db9e1eb,Selangor,339757,6518500,804,554
241b90aaa,Selangor,339757,6518500,804,127
91bab29e9,Selangor,339757,6518500,804,120
1e750bb89,Selangor,339757,6518500,804,364
ecad4a875,Selangor,339757,6518500,804,597
9e5476a10,Selangor,339757,6518500,804,201
c4ff3b712,Selangor,339757,6518500,804,83
79f358573,Selangor,339757,6518500,804,683
4f9b31590,Selangor,339757,6518500,804,264
a32e58f2f,Selangor,339757,6518500,804,442
deb0ad8cd,Selangor,339757,6518500,804,1574
8df0bb3b3,Selangor,339757,6518500,804,1308
bbb0a9ac2,Selangor,339757,6518500,804,919
9dd3b3bce,Selangor,339757,6518500,804,306
97c58d897,Selangor,339757,6518500,804,12
e32467940,Selangor,339757,6518500,804,12
68071559c,Selangor,339757,6518500,804,14
104910cb4,Selangor,339757,6518500,804,14
bb4e0ddb3,Selangor,339757,6518500,804,229
125522846,Selangor,339757,6518500,804,512
7b052d37d,Selangor,339757,6518500,804,509
eddac3328,Selangor,339757,6518500,804,232
6120ace5c,Selangor,339757,6518500,804,236
a7d44898b,Selangor,339757,6518500,804,324
e95d902dc,Selangor,339757,6518500,804,338
48cd2ebaa,Selangor,339757,6518500,804,486
ecd574ddb,Selangor,339757,6518500,804,603
94dc821ee,Selangor,339757,6518500,804,396
ff8e4c708,Selangor,339757,6518500,804,516
1c2dfa92d,Selangor,339757,6518500,804,228
2cb3529bc,Selangor,339757,6518500,804,508
6b5f208fc,Selangor,339757,6518500,804,225
4733d5e7a,Selangor,339757,6518500,804,389
8c36b62a9,Selangor,339757,6518500,804,252
084874570,Selangor,339757,6518500,804,280
6f46311db,Selangor,339757,6518500,804,340
595b8d58f,Selangor,339757,6518500,804,156
228d72748,Selangor,339757,6518500,804,382
c2deaf1e4,Selangor,339757,6518500,804,301
4669945ed,Selangor,339757,6518500,804,456
8ab591301,Selangor,339757,6518500,804,112
02d66a1be,Selangor,339757,6518500,804,460
6608d48b2,Selangor,339757,6518500,804,695
2c24655fe,Selangor,339757,6518500,804,24
0ed8d0f9c,Selangor,339757,6518500,804,509
a426ef14d,Selangor,339757,6518500,804,200
962c84aa9,Selangor,339757,6518500,804,2987
80034deb8,Selangor,339757,6518500,804,273
b3a42fc4a,Selangor,339757,6518500,804,454
2618aa6a2,Selangor,339757,6518500,804,999
9467b9867,Selangor,339757,6518500,804,207
0e12b9baa,Selangor,339757,6518500,804,155
0a555d688,Selangor,339757,6518500,804,65
87a37261b,Selangor,339757,6518500,804,300
e7176bba4,Selangor,339757,6518500,804,416
91acbbf47,Selangor,339757,6518500,804,28
059cfed40,Selangor,339757,6518500,804,88
917c0bc2b,Selangor,339757,6518500,804,215
1fd342e17,Selangor,339757,6518500,804,355
447233a49,Selangor,339757,6518500,804,110
9e935b385,Selangor,339757,6518500,804,158
9c14d8650,Selangor,339757,6518500,804,218
cb860243c,Selangor,339757,6518500,804,631
b49312951,Selangor,339757,6518500,804,298
469aab50e,Selangor,339757,6518500,804,169
1ff11cef6,Selangor,339757,6518500,804,205
538a89b59,Selangor,339757,6518500,804,344
d719027fd,Selangor,339757,6518500,804,1473
fcb911968,Selangor,339757,6518500,804,346
6dd6363f0,Selangor,339757,6518500,804,484
a56d6eceb,Selangor,339757,6518500,804,746
57aa560b5,Selangor,339757,6518500,804,144
df70eb456,Selangor,339757,6518500,804,291
6afe7ee11,Selangor,339757,6518500,804,96
4ee566501,Selangor,339757,6518500,804,509
7c8960273,Selangor,339757,6518500,804,8
9699a3d34,Selangor,339757,6518500,804,611
2083834e2,Selangor,339757,6518500,804,312
7af4cab5e,Selangor,339757,6518500,804,119
db4995bf8,Selangor,339757,6518500,804,222
74f987b01,Selangor,339757,6518500,804,262
9468e2ed1,Selangor,339757,6518500,804,691
8c1658988,Selangor,339757,6518500,804,3248
48c5a3c40,Selangor,339757,6518500,804,315
9351d5173,Selangor,339757,6518500,804,249
78631549e,Selangor,339757,6518500,804,340
1e45f7387,Selangor,339757,6518500,804,318
b833f9624,Selangor,339757,6518500,804,358
615f5dc85,Selangor,339757,6518500,804,367
347be28a8,Selangor,339757,6518500,804,1292
00a1f270a,Selangor,339757,6518500,804,8
3e2cc2690,Selangor,339757,6518500,804,2758
113b2b57a,Selangor,339757,6518500,804,166
e02b6a2d4,Selangor,339757,6518500,804,261
d075365c0,Selangor,339757,6518500,804,471
78c217b2a,Selangor,339757,6518500,804,135
e436c1fad,Selangor,339757,6518500,804,658
655bbbcc8,Selangor,339757,6518500,804,74
390f4fae4,Selangor,339757,6518500,804,27
c92cdde7f,Selangor,339757,6518500,804,145
b6fb16dbb,Selangor,339757,6518500,804,487
38e7577af,Selangor,339757,6518500,804,66
b9f8cf52a,Selangor,339757,6518500,804,406
91a4c6b77,Selangor,339757,6518500,804,219
96d7ed5de,Selangor,339757,6518500,804,351
8f45b9967,Selangor,339757,6518500,804,25
36bec0c95,Selangor,339757,6518500,804,447
8468db069,Selangor,339757,6518500,804,60
a1769f482,Selangor,339757,6518500,804,540
5e1856e1d,Selangor,339757,6518500,804,78
6085869a7,Selangor,339757,6518500,804,485
bfd38a572,Selangor,339757,6518500,804,318
f399cf0d2,Selangor,339757,6518500,804,89
d768c4324,Selangor,339757,6518500,804,92
0a20eaed8,Selangor,339757,6518500,804,850
af9eac2be,Selangor,339757,6518500,804,388
5d5942493,Selangor,339757,6518500,804,128
b7a54fea5,Selangor,339757,6518500,804,194
46f6472bb,Selangor,339757,6518500,804,41
810805880,Selangor,339757,6518500,804,241
5e1c62c0a,Selangor,339757,6518500,804,453
18556365a,Selangor,339757,6518500,804,786
ed7754046,Selangor,339757,6518500,804,532
3eb8ef7b3,Selangor,339757,6518500,804,14
225f72952,Selangor,339757,6518500,804,16
e8261c38c,Selangor,339757,6518500,804,280
d5d4b6f13,Selangor,339757,6518500,804,208
e88aaa263,Selangor,339757,6518500,804,186
514db7301,Selangor,339757,6518500,804,389
6eab205e6,Selangor,339757,6518500,804,162
c43ca0a88,Selangor,339757,6518500,804,433
0f6c2d090,Selangor,339757,6518500,804,349
a2e22831f,Selangor,339757,6518500,804,871
a2d87dd35,Selangor,339757,6518500,804,88
1c411730a,Selangor,339757,6518500,804,450
57b1f782b,Selangor,339757,6518500,804,313
e50d881a7,Selangor,339757,6518500,804,340
be21567c3,Selangor,339757,6518500,804,281
2f595e715,Selangor,339757,6518500,804,292
bc4bbcef1,Selangor,339757,6518500,804,157
785413d29,Selangor,339757,6518500,804,166
8ecb9aab0,Selangor,339757,6518500,804,1130
97b469d4b,Selangor,339757,6518500,804,50
2b5a3c81d,Selangor,339757,6518500,804,132
013527aeb,Selangor,339757,6518500,804,530
1055034eb,Selangor,339757,6518500,804,450
9aa0e02ef,Selangor,339757,6518500,804,374
d4850786d,Selangor,339757,6518500,804,297
a31d4c0f0,Selangor,339757,6518500,804,707
9868e4015,Selangor,339757,6518500,804,856
547a18b80,Selangor,339757,6518500,804,905
8e9946952,Selangor,339757,6518500,804,521
304f1260c,Selangor,339757,6518500,804,203
75b13bc88,Selangor,339757,6518500,804,659
1d4574c90,Selangor,339757,6518500,804,739
c6c8c73e5,Selangor,339757,6518500,804,744
adb97bde0,Selangor,339757,6518500,804,90
0eaa9f888,Selangor,339757,6518500,804,461
db24c8108,Selangor,339757,6518500,804,308
1cd8131cd,Selangor,339757,6518500,804,165
63e388a8e,Selangor,339757,6518500,804,601
5906e36c5,Selangor,339757,6518500,804,601
0b459b60b,Selangor,339757,6518500,804,312
c0b75d155,Selangor,339757,6518500,804,16
7feb1774c,Selangor,339757,6518500,804,1148
69a15acbb,Selangor,339757,6518500,804,689
1e759fed0,Selangor,339757,6518500,804,279
994450113,Selangor,339757,6518500,804,118
0fe419dc3,Selangor,339757,6518500,804,25
de0f0272c,Selangor,339757,6518500,804,67
97094f7ec,Selangor,339757,6518500,804,249
5ff1a0cae,Selangor,339757,6518500,804,52
ec8c5413b,Selangor,339757,6518500,804,136
4cb8fe436,Selangor,339757,6518500,804,327
c12b5f5de,Selangor,339757,6518500,804,23
d1ef3e54a,Selangor,339757,6518500,804,242
edb8ace3a,Selangor,339757,6518500,804,182
7c9e666a7,Selangor,339757,6518500,804,549
b085671fa,Selangor,339757,6518500,804,255
a3a4e1dd7,Selangor,339757,6518500,804,430
eb1286b1c,Selangor,339757,6518500,804,630
d584d51b2,Selangor,339757,6518500,804,300
c80041cdf,Selangor,339757,6518500,804,379
6230b6c50,Selangor,339757,6518500,804,413
1f4ebd382,Selangor,339757,6518500,804,282
96cf0efdb,Selangor,339757,6518500,804,243
5009ff19c,Selangor,339757,6518500,804,238
7a0746a1f,Selangor,339757,6518500,804,649
3422e4906,Selangor,339757,6518500,804,393
6436c1a59,Selangor,339757,6518500,804,434
ea159d8da,Selangor,339757,6518500,804,280
015c75c9e,Selangor,339757,6518500,804,288
c740abfe1,Selangor,339757,6518500,804,254
4cc70e613,Selangor,339757,6518500,804,221
938bcf142,Selangor,339757,6518500,804,325
bea72e6c5,Selangor,339757,6518500,804,490
a4530b1d0,Selangor,339757,6518500,804,106
e3d9dc96d,Selangor,339757,6518500,804,30
9c87d70e5,Selangor,339757,6518500,804,256
81d97fa9f,Selangor,339757,6518500,804,124
91c2159dd,Selangor,339757,6518500,804,487
9ef475fbe,Selangor,339757,6518500,804,193
a58d8080b,Selangor,339757,6518500,804,742
355743336,Selangor,339757,6518500,804,301
1d03b6d7c,Selangor,339757,6518500,804,312
67e7da152,Selangor,339757,6518500,804,89
71f245b82,Selangor,339757,6518500,804,776
ea433c341,Selangor,339757,6518500,804,119
cfd819dd9,Selangor,339757,6518500,804,137
bcd6d7e62,Selangor,339757,6518500,804,250
ba6ea2d18,Selangor,339757,6518500,804,137
074042a24,Selangor,339757,6518500,804,123
9c91ae76a,Selangor,339757,6518500,804,491
515d9508a,Selangor,339757,6518500,804,70
5902c3051,Selangor,339757,6518500,804,450
4d75e5771,Selangor,339757,6518500,804,185
4f6c8d13e,Selangor,339757,6518500,804,595
53ac79c6c,Selangor,339757,6518500,804,943
f44a6cdaf,Selangor,339757,6518500,804,244
1bbf00182,Selangor,339757,6518500,804,176
965adb809,Selangor,339757,6518500,804,365
6f07e7abf,Selangor,339757,6518500,804,722
031a01c36,Selangor,339757,6518500,804,1461
d30dcea91,Selangor,339757,6518500,804,117
6984b9727,Selangor,339757,6518500,804,94
26cb1c2c0,Selangor,339757,6518500,804,161
44cd12263,Selangor,339757,6518500,804,275
564356241,Selangor,339757,6518500,804,258
e0e8d63df,Selangor,339757,6518500,804,76
78c3c7f21,Selangor,339757,6518500,804,258
64904cb52,Selangor,339757,6518500,804,127
7d930d08c,Selangor,339757,6518500,804,420
bd6528981,Selangor,339757,6518500,804,263
1cccac540,Selangor,339757,6518500,804,102
cc3fe68d2,Selangor,339757,6518500,804,74
865ee6652,Selangor,339757,6518500,804,239
a30e92cfd,Selangor,339757,6518500,804,571
ed10d7ee5,Selangor,339757,6518500,804,11
cf66d011e,Selangor,339757,6518500,804,80
8f1bdc253,Selangor,339757,6518500,804,2210
4866e37fe,Selangor,339757,6518500,804,128
21d8f0d2f,Selangor,339757,6518500,804,294
c763886a6,Selangor,339757,6518500,804,197
cfa67dca2,Selangor,339757,6518500,804,699
a243c61c6,Selangor,339757,6518500,804,433
11aa441fe,Selangor,339757,6518500,804,89
998de7b77,Selangor,339757,6518500,804,296
b2f2134bd,Selangor,339757,6518500,804,226
96b7978d2,Selangor,339757,6518500,804,377
3d7204289,Selangor,339757,6518500,804,385
3c155d21c,Selangor,339757,6518500,804,473
dfe7a59b4,Selangor,339757,6518500,804,353
f7675eb96,Selangor,339757,6518500,804,1085
0e49eebb3,Selangor,339757,6518500,804,391
1020c8f00,Selangor,339757,6518500,804,561
faf4fd269,Selangor,339757,6518500,804,168
c5af48975,Selangor,339757,6518500,804,271
a9e4d6df7,Selangor,339757,6518500,804,105
4f1d86875,Selangor,339757,6518500,804,208
f904be121,Selangor,339757,6518500,804,205
13a563b84,Selangor,339757,6518500,804,487
5264d253b,Selangor,339757,6518500,804,211
abadb839a,Selangor,339757,6518500,804,226
31081d71d,Selangor,339757,6518500,804,568
4f412d0fc,Selangor,339757,6518500,804,303
7988bce47,Selangor,339757,6518500,804,71
a2c44e0b3,Selangor,339757,6518500,804,105
e32f5a36f,Selangor,339757,6518500,804,406
bc0a5524c,Selangor,339757,6518500,804,197
6d1d7bcd8,Selangor,339757,6518500,804,101
05e3bc1ae,Selangor,339757,6518500,804,1701
f9a962ccc,Selangor,339757,6518500,804,392
d0d2a12a2,Selangor,339757,6518500,804,178
fe9307848,Selangor,339757,6518500,804,69
2cf927db8,Selangor,339757,6518500,804,206
8d0b0238c,Selangor,339757,6518500,804,129
d9303d3bc,Selangor,339757,6518500,804,263
9278f7216,Selangor,339757,6518500,804,289
b8bc0c25c,Selangor,339757,6518500,804,146
11ac3640c,Selangor,339757,6518500,804,637
81d82bda3,Selangor,339757,6518500,804,369
bc8aedde4,Selangor,339757,6518500,804,179
018188075,Selangor,339757,6518500,804,252
6309f250d,Selangor,339757,6518500,804,426
b8daff578,Selangor,339757,6518500,804,150
1436092b4,Selangor,339757,6518500,804,181
4529e91da,Selangor,339757,6518500,804,560
0eba510fc,Selangor,339757,6518500,804,338
b0e26c028,Selangor,339757,6518500,804,37
2eb4fa594,Selangor,339757,6518500,804,310
790e639ed,Selangor,339757,6518500,804,171
106de20f0,Selangor,339757,6518500,804,89
c31714ab2,Selangor,339757,6518500,804,542
0ea2638e9,Selangor,339757,6518500,804,742
6c2fa49e8,Selangor,339757,6518500,804,96
09807c555,Selangor,339757,6518500,804,521
89c7be602,Selangor,339757,6518500,804,175
d042e55ce,Selangor,339757,6518500,804,18
14a16b96e,Selangor,339757,6518500,804,43
aa328a5ba,Selangor,339757,6518500,804,18
9c996aee9,Selangor,339757,6518500,804,127
47a5a9516,Selangor,339757,6518500,804,105
6f512ee65,Selangor,339757,6518500,804,138
d6aa53be7,Selangor,339757,6518500,804,305
5fcd44bf9,Selangor,339757,6518500,804,393
8ccaceef5,Selangor,339757,6518500,804,243
6ebcc7756,Selangor,339757,6518500,804,285
a631eba2c,Selangor,339757,6518500,804,410
cd8e8d7a1,Selangor,339757,6518500,804,168
0ac279a25,Selangor,339757,6518500,804,373
8ef276c3b,Selangor,339757,6518500,804,221
516fcfdf9,Selangor,339757,6518500,804,168
9449dcc18,Selangor,339757,6518500,804,69
331a745e8,Selangor,339757,6518500,804,202
39bf24ec8,Selangor,339757,6518500,804,134
63cc8aa47,Selangor,339757,6518500,804,104
37d88b689,Selangor,339757,6518500,804,416
ea3de2587,Selangor,339757,6518500,804,136
755abaa79,Selangor,339757,6518500,804,107
3ee05e0d5,Selangor,339757,6518500,804,398
ec7952240,Selangor,339757,6518500,804,141
d3ffc5c1b,Selangor,339757,6518500,804,83
876dd37df,Selangor,339757,6518500,804,207
3aa4a07dc,Selangor,339757,6518500,804,331
d7282183b,Selangor,339757,6518500,804,207
f83c963d2,Selangor,339757,6518500,804,223
a88845c74,Selangor,339757,6518500,804,512
ff85f13d7,Selangor,339757,6518500,804,568
03926867a,Selangor,339757,6518500,804,138
aa40c19c2,Selangor,339757,6518500,804,118
e46373e2e,Selangor,339757,6518500,804,290
e1f0c1add,Selangor,339757,6518500,804,336
b0d8b0778,Selangor,339757,6518500,804,297
9b09190e4,Selangor,339757,6518500,804,208
f27a94272,Selangor,339757,6518500,804,156
e493537b3,Selangor,339757,6518500,804,662
ba16e7f4b,Selangor,339757,6518500,804,298
f29afd123,Selangor,339757,6518500,804,85
0af365e26,Selangor,339757,6518500,804,113
a868df43f,Selangor,339757,6518500,804,233
62d09ac7c,Selangor,339757,6518500,804,133
bd2084cc9,Selangor,339757,6518500,804,496
931fd5858,Selangor,339757,6518500,804,18
9afc068ae,Selangor,339757,6518500,804,282
69275e62d,Selangor,339757,6518500,804,87
708189e17,Selangor,339757,6518500,804,298
e2e5b8ae2,Selangor,339757,6518500,804,23
49b868ae2,Selangor,339757,6518500,804,180
d29627289,Selangor,339757,6518500,804,93
ba030cdba,Selangor,339757,6518500,804,117
6d67ee4d1,Selangor,339757,6518500,804,929
75bc667ae,Selangor,339757,6518500,804,139
e3f28534a,Selangor,339757,6518500,804,166
ceec02726,Selangor,339757,6518500,804,68
8421c66e6,Selangor,339757,6518500,804,278
9725fc542,Selangor,339757,6518500,804,259
0306e85dd,Selangor,339757,6518500,804,164
41e4cc1de,Selangor,339757,6518500,804,691
66a287bdf,Selangor,339757,6518500,804,393
84b297843,Selangor,339757,6518500,804,194
d1fa13f8d,Selangor,339757,6518500,804,307
eada14618,Selangor,339757,6518500,804,92
02126e289,Selangor,339757,6518500,804,446
35c9855f5,Selangor,339757,6518500,804,248
1e34e1ebe,Selangor,339757,6518500,804,179
387a2639c,Selangor,339757,6518500,804,183
6464f2352,Selangor,339757,6518500,804,168
e282d2bdf,Selangor,339757,6518500,804,76
